acd_name,openalex_id,openalex_display_name,last_known_institution,institution_country,works_count,h_index,aunz_ever,confidence,resolution_method,priority,pub_count,citation_count,i10_index,fwci_mean,fwci_median,oa_rate,intl_collab_rate,first_author_pct,last_author_pct,grants_count,first_year,last_year,trial_count,derm_pub_count,derm_relevance_rate,pub_count_pctile,citation_count_pctile,h_index_pctile,oa_rate_pctile,intl_collab_rate_pctile,grants_count_pctile,total_citations
Dr Thevaki  Wain,A5006758936,Thevaki Wain,Royal Prince Alfred Hospital,AU,3.0,0.0,1.0,HIGH,pass2_global,must,3.0,11.0,0.0,0.5182,0.632,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,2018.0,2026.0,0.0,3.0,100.0,25.06527415143603,15.437158469945356,38.642297650130544,57.240437158469945,13.797814207650273,41.39344262295082,11.0
Dr Thomas Anthony Delaney,A5021373029,Thomas A Delaney,Royal Perth Hospital,AU,26.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,26.0,369.0,11.0,1.0566840000000002,0.4688,0.2307692307692307,0.4230769230769231,0.3461538461538461,0.4615384615384615,0.0,1989.0,2026.0,0.0,20.0,76.9,80.93994778067885,76.22950819672131,38.642297650130544,42.349726775956285,75.13661202185791,41.39344262295082,369.0
Dr Thomas Macdonald Pitney,A5069342594,Thomas Pitney,Queensland Health,AU,10.0,0.0,1.0,HIGH,pass3_llm_high,must,10.0,30.0,2.0,0.27832,0.17925,0.3,0.3,0.8,0.0,0.0,2020.0,2025.0,0.0,10.0,100.0,57.04960835509139,26.36612021857924,38.642297650130544,51.36612021857923,60.10928961748634,41.39344262295082,30.0
Dr Timothy Gilbert Elliott,A5010913402,Timothy Gilbert Elliott,Skin and Cancer Foundation,AU,3.0,0.0,1.0,HIGH,pass1_targeted,must,3.0,3.0,0.0,0.2178999999999999,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2022.0,2026.0,0.0,2.0,66.7,25.06527415143603,9.01639344262295,38.642297650130544,57.240437158469945,13.797814207650273,41.39344262295082,3.0
Dr Tom  Kovitwanichkanont,A5006275678,Tom Kovitwanichkanont,Fundación Juan March,ES,19.0,0.0,1.0,HIGH,pass2_global,must,19.0,338.0,6.0,2.0301,0.3614,0.4444444444444444,0.1578947368421052,0.6842105263157895,0.0526315789473684,0.0,2017.0,2024.0,0.0,11.0,57.9,73.62924281984334,74.04371584699454,38.642297650130544,73.224043715847,40.43715846994536,41.39344262295082,338.0
Dr Tony Philip Caccetta,A5073520236,Tony Caccetta,The University of Western Australia,AU,15.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,15.0,199.0,5.0,1.4013999999999998,1.325,0.4,0.4,0.1333333333333333,0.1333333333333333,4.0,2008.0,2025.0,0.0,13.0,86.7,67.75456919060052,62.56830601092896,38.642297650130544,68.0327868852459,73.49726775956285,89.61748633879782,199.0
Dr Tristan  Blake,A5113608502,Tristan Blake,Mater Health Services,AU,13.0,0.0,1.0,HIGH,pass1_targeted,must,13.0,150.0,1.0,1.4261166666666665,0.29215,0.5,0.0769230769230769,0.4615384615384615,0.0,0.0,2012.0,2021.0,0.0,12.0,92.3,63.83812010443864,56.9672131147541,38.642297650130544,80.60109289617486,30.327868852459016,41.39344262295082,150.0
Dr Vanathy  Varathan,A5038845308,Vanathy Varathan,Sinclair Dermatology,AU,3.0,2.0,1.0,HIGH,manual_override_corrected,must,3.0,8.0,0.0,1.1253666666666666,1.3675,0.6666666666666666,1.0,0.0,0.0,0.0,2011.0,2025.0,0.0,3.0,100.0,25.06527415143603,13.25136612021858,83.28981723237598,90.02732240437157,96.99453551912568,41.39344262295082,8.0
Dr Vanessa Anne Morgan,A5060294600,Vanessa Morgan,The Royal Melbourne Hospital,AU,25.0,0.0,1.0,HIGH,pass2_global,must,25.0,234.0,5.0,0.7636959999999999,0.0,0.32,0.04,0.16,0.16,0.0,1992.0,2026.0,0.0,24.0,96.0,79.63446475195822,67.89617486338798,38.642297650130544,53.825136612021865,27.86885245901639,41.39344262295082,234.0
Dr Vanessa Leonie Paddon,A5079511119,Vanessa L. Paddon,Royal Prince Alfred Hospital,AU,1.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,1.0,99.0,1.0,19.0079,19.0079,0.0,1.0,0.0,0.0,0.0,2023.0,2023.0,0.0,1.0,100.0,6.78851174934726,46.58469945355191,38.642297650130544,11.74863387978142,96.99453551912568,41.39344262295082,99.0
Dr Victoria Anne Snaidr,A5084495986,Victoria A. Snaidr,Royal Prince Alfred Hospital,AU,7.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,7.0,230.0,2.0,4.301528571428571,0.2466,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,1998.0,2023.0,0.0,6.0,85.7,46.60574412532637,67.21311475409836,38.642297650130544,11.74863387978142,58.46994535519126,41.39344262295082,230.0
Dr Victoria Jane Mar,A5054196193,Victoria Mar,Australian Regenerative Medicine Institute,AU,158.0,24.0,1.0,HIGH,manual_override_corrected,must,156.0,2047.0,59.0,1.5153613793103449,0.7527,0.6923076923076923,0.3205128205128205,0.1346153846153846,0.3141025641025641,0.0,2011.0,2025.0,0.0,144.0,92.3,96.34464751958224,92.89617486338798,96.34464751958224,91.3934426229508,63.114754098360656,41.39344262295082,2047.0
Dr Victoria Louise Venning,A5056152244,Victoria L Venning,The University of Sydney,AU,24.0,0.0,1.0,HIGH,pass2b_coauth_bootstrap,must,24.0,130.0,4.0,0.4628041666666666,0.06595,0.25,0.2083333333333333,0.5833333333333334,0.0416666666666666,0.0,1993.0,2020.0,0.0,19.0,79.2,78.3289817232376,53.551912568306015,38.642297650130544,45.08196721311475,50.27322404371585,41.39344262295082,130.0
Dr Warren  Weightman,A5058634597,Warren Weightman,Queen Elizabeth Hospital,AU,37.0,0.0,1.0,HIGH,pass1_targeted,must,36.0,1257.0,14.0,1.262708333333333,0.0,0.1388888888888889,0.2777777777777778,0.2222222222222222,0.3611111111111111,0.0,1991.0,2026.0,0.0,31.0,86.1,85.11749347258485,90.98360655737704,38.642297650130544,30.05464480874317,57.65027322404372,41.39344262295082,1257.0
Dr William John Ryman,A5083968131,William Ryman,Royal North Shore Hospital,AU,22.0,0.0,1.0,HIGH,pass2_global,must,22.0,379.0,12.0,0.6552952380952382,0.0,0.1428571428571428,0.2272727272727272,0.1363636363636363,0.6363636363636364,0.0,1985.0,2025.0,0.0,21.0,95.5,76.89295039164492,76.775956284153,38.642297650130544,30.87431693989071,52.18579234972678,41.39344262295082,379.0
Dr Yee Jen Tai,A5034837652,Yee J Tai,Australasian College of Dermatologists,AU,9.0,0.0,1.0,HIGH,pass2_global,must,9.0,244.0,6.0,1.9941,1.33275,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,2005.0,2018.0,0.0,9.0,100.0,54.43864229765013,68.71584699453553,38.642297650130544,11.74863387978142,51.50273224043716,41.39344262295082,244.0
Dr Yin Yin Vun,A5004730122,Yin Vun,Princess Alexandra Hospital,AU,12.0,9.0,1.0,HIGH,manual_override_corrected,must,12.0,209.0,9.0,2.0295,0.4931999999999999,0.0833333333333333,0.4166666666666667,0.6666666666666666,0.0,0.0,2004.0,2020.0,0.0,11.0,91.7,60.835509138381205,64.48087431693989,91.12271540469972,25.683060109289617,74.86338797814209,41.39344262295082,209.0
Dr Yong Chern  Kho,A5020525594,Yong Chern Kho,St Vincent's Hospital Sydney,AU,7.0,0.0,1.0,HIGH,pass1_targeted,must,7.0,132.0,3.0,3.047330358571428,0.506,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.0,0.0,2010.0,2026.0,0.0,7.0,100.0,46.60574412532637,54.23497267759563,38.642297650130544,85.92896174863388,87.1584699453552,41.39344262295082,132.0
Dr Yu-Chuan  Lee,A5012670374,Y S Lee,Flinders Medical Centre,AU,7.0,3.0,1.0,HIGH,manual_override_corrected,must,7.0,24.0,1.0,0.2858,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.0,1984.0,1999.0,0.0,7.0,100.0,46.60574412532637,22.26775956284153,86.16187989556136,30.87431693989071,58.46994535519126,41.39344262295082,24.0
Dr Yvonne Bao Ngoc Nguyen,A5113805189,Yvonne Bao Ngoc Nguyen,,,2.0,0.0,0.0,HIGH,manual_override_corrected,must,2.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2016.0,2021.0,0.0,1.0,50.0,17.362924281984334,2.459016393442623,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,0.0
Dr Yvonne Yu-Ping Lee,A5006281551,Yvonne Y Lee,Cairns Hospital,AU,1.0,0.0,1.0,HIGH,pass3_llm_high,must,1.0,9.0,0.0,0.6332,0.6332,0.0,0.0,1.0,0.0,0.0,2013.0,2013.0,0.0,1.0,100.0,6.78851174934726,14.207650273224044,38.642297650130544,11.74863387978142,13.797814207650273,41.39344262295082,9.0
Dr Zachary Graham Boyce,A5003117287,Zachary Boyce,Cairns Hospital,AU,2.0,0.0,1.0,HIGH,pass3_llm_high,must,2.0,33.0,1.0,0.8198,0.8198,0.5,0.0,0.0,0.0,0.0,2013.0,2013.0,0.0,2.0,100.0,17.362924281984334,27.595628415300546,38.642297650130544,80.60109289617486,13.797814207650273,41.39344262295082,33.0
Dr Zahra  Assarian,A5055870509,Zahra Assarian,St Vincent's Hospital Melbourne,AU,5.0,0.0,1.0,HIGH,pass1_targeted,must,5.0,26.0,1.0,0.38292,0.3367,0.4,0.0,0.6,0.2,0.0,2010.0,2020.0,0.0,4.0,80.0,36.55352480417754,23.770491803278688,38.642297650130544,68.0327868852459,13.797814207650273,41.39344262295082,26.0
Dr Zhi Mei  Low,A5078588503,Zhi Mei Low,The Royal Melbourne Hospital,AU,13.0,0.0,1.0,HIGH,pass1_targeted,must,13.0,184.0,7.0,1.110090909090909,0.8182,0.3846153846153846,0.0769230769230769,0.3846153846153846,0.1538461538461538,0.0,2014.0,2023.0,0.0,8.0,61.5,63.83812010443864,60.79234972677595,38.642297650130544,65.43715846994536,30.327868852459016,41.39344262295082,184.0
Miss Emily  Forward,A5037816337,Emily Forward,Royal Prince Alfred Hospital,AU,15.0,0.0,1.0,HIGH,pass1_targeted,must,15.0,181.0,7.0,1.922475392142857,0.58405,0.4,0.1333333333333333,0.4666666666666667,0.2,0.0,1969.0,2023.0,0.0,13.0,86.7,67.75456919060052,60.38251366120219,38.642297650130544,68.0327868852459,37.29508196721312,41.39344262295082,181.0
Prof Deirdre Frances Murrell,A5000758369,Dédée F. Murrell,Sutherland Hospital,IN,779.0,69.0,1.0,HIGH,manual_override_corrected,must,768.0,20162.0,279.0,2.198548545828489,0.6152,0.4466145833333333,0.5520833333333334,0.1770833333333333,0.4557291666666667,0.0,1985.0,2026.0,0.0,691.0,90.0,99.47780678851174,99.4535519125683,99.47780678851174,73.49726775956285,86.0655737704918,41.39344262295082,20162.0
Prof Deshan Sebaratnam,A5005957821,Deshan F. Sebaratnam,Liverpool Hospital,AU,172.0,25.0,1.0,HIGH,manual_override_corrected,must,171.0,2205.0,41.0,1.494281864268293,0.3964,0.3450292397660818,0.1695906432748538,0.2339181286549707,0.5789473684210527,0.0,2008.0,2026.0,0.0,142.0,83.0,96.60574412532638,93.44262295081968,96.60574412532638,60.92896174863388,44.53551912568306,41.39344262295082,2205.0
Prof Dédée Murrell,A5015473226,Dédée Murrell,UNSW Sydney,AU,7.0,2.0,1.0,HIGH,manual_override_corrected,must,6.0,216.0,2.0,1.227666666666667,0.10885,0.5,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,2003.0,2025.0,0.0,2.0,33.3,41.38381201044387,66.12021857923497,83.28981723237598,80.60109289617486,89.89071038251366,41.39344262295082,216.0
Prof Ingrid Margaret Winship,A5076928530,Ingrid Winship,The Royal Melbourne Hospital,AU,496.0,60.0,1.0,HIGH,manual_override_corrected,must,474.0,14894.0,209.0,2.5538404344646928,0.7435,0.6118143459915611,0.4345991561181435,0.0611814345991561,0.1772151898734177,0.0,1984.0,2026.0,0.0,66.0,13.9,99.2167101827676,99.18032786885246,99.2167101827676,87.1584699453552,76.50273224043715,41.39344262295082,14894.0
Prof Rodney Daniel Sinclair,A5035044854,Rodney Sinclair,The University of Melbourne,AU,847.0,76.0,1.0,HIGH,manual_override_corrected,must,843.0,23661.0,376.0,2.602160794547707,0.7925,0.325,0.5231316725978647,0.2158956109134045,0.4519572953736654,0.0,1970.0,2026.0,0.0,560.0,66.4,99.73890339425589,99.72677595628416,99.73890339425589,54.23497267759563,84.15300546448088,41.39344262295082,23661.0
Dr Orli  Wargon,A5040403743,Orli Wargon,UNSW Sydney,AU,77.0,26.0,1.0,HIGH,restored_manual_review,must,77.0,,,,,,,,,,,,,,,91.77545691906003,,96.99738903394255,,,,
Dr Kurosh  Parsi,A5071771484,Kurosh Parsi,St. Vincent's Birmingham,US,121.0,27.0,1.0,HIGH,restored_manual_review,must,121.0,,,,,,,,,,,,,,,95.4308093994778,,97.5195822454308,,,,
